genre;songno;tags
"hiphop"; 1474; "rap,triphop,hiphop,"
"hiphop"; 1475; "hiphop,rap,chillout,downtempo,"
"hiphop"; 1476; "hiphop,rap,newage,"
"hiphop"; 1477; "hiphop,rap,"
"hiphop"; 1478; "hiphop,"
"hiphop"; 1479; "rap,hiphop,"
"hiphop"; 1480; "hiphop,rap,"
"hiphop"; 1481; "hiphop,alternative,chillout,"
"hiphop"; 1482; "hiphop,rap,"
"hiphop"; 1483; "hiphop,rap,"
"hiphop"; 1485; "hiphop,triphop,electronic,rap,"
"hiphop"; 1486; "hiphop,rap,gangstarap,"
"hiphop"; 1487; "hiphop,rap,"
"hiphop"; 1488; "hiphop,rap,rnb,"
"hiphop"; 1489; "hiphop,rap,"
"hiphop"; 1490; "hiphop,rap,world,"
"hiphop"; 1491; "hiphop,rap,rnb,"
"hiphop"; 1492; "rap,hiphop,gangstarap,"
"hiphop"; 1493; "hiphop,"
"hiphop"; 1494; "hiphop,rap,world,"
"hiphop"; 1495; "hiphop,rap,world,"
"hiphop"; 1496; "hiphop,rap,"
"hiphop"; 1497; "rap,hiphop,"
"hiphop"; 1498; "hiphop,rap,"
"hiphop"; 1499; "hiphop,rap,"
"hiphop"; 1500; "hiphop,rap,"
"hiphop"; 1501; "hiphop,rap,"
"hiphop"; 1502; "hiphop,rap,"
"hiphop"; 1503; "hiphop,rap,"
"hiphop"; 1504; "hiphop,rap,"
"hiphop"; 1505; "hiphop,rap,"
"hiphop"; 1506; "rap,hiphop,rnb,club,"
"hiphop"; 1507; "rap,hiphop,"
"hiphop"; 1508; "hiphop,rap,"
"hiphop"; 1509; "hiphop,rap,"
"hiphop"; 1510; "hiphop,rap,"
"hiphop"; 1511; "hiphop,rap,electronic,"
"hiphop"; 1512; "rap,hiphop,"
"hiphop"; 1513; "hiphop,techno,rap,"
"hiphop"; 1514; "hiphop,rap,world,indie,"
"hiphop"; 1515; "hiphop,rap,world,"
"hiphop"; 1516; "hiphop,rap,rnb,"
"hiphop"; 1517; "dub,hiphop,house,"
"hiphop"; 1518; "hiphop,rap,"
"hiphop"; 1519; "hiphop,rap,"
"hiphop"; 1520; "hiphop,rap,"
"hiphop"; 1521; "rap,hiphop,"
"hiphop"; 1522; "rap,hiphop,"
"hiphop"; 1523; "hiphop,rap,"
"hiphop"; 1524; "hiphop,rap,"
"hiphop"; 1525; "hiphop,rap,indie,"
"hiphop"; 1526; "hiphop,rap,world,"
"hiphop"; 1527; "hiphop,rap,"
"hiphop"; 1528; "hiphop,rap,chansonfrancaise,"
"hiphop"; 1529; "hiphop,rap,"
"hiphop"; 1530; "rap,hiphop,"
"hiphop"; 1531; "hiphop,rap,"
"hiphop"; 1532; "hiphop,rap,"
"hiphop"; 1533; "hiphop,rap,"
"hiphop"; 1534; "rap,hiphop,jazzfunk,"
"hiphop"; 1535; "hiphop,easylistening,"
"hiphop"; 1536; "rap,hiphop,"
"hiphop"; 1537; "hiphop,rap,"
"hiphop"; 1538; "rap,hiphop,"
"hiphop"; 1539; "hiphop,rave,garage,newwave,"
"hiphop"; 1540; "rap,hiphop,symphonic,"
"hiphop"; 1541; "rap,hiphop,"
"hiphop"; 1542; "hiphop,rap,"
"hiphop"; 1543; "rap,hiphop,alternative,"
"hiphop"; 1544; "hiphop,rap,rnb,"
"hiphop"; 1545; "hiphop,rnb,club,"
"hiphop"; 1546; "hiphop,rap,"
"hiphop"; 1547; "hiphop,rap,"
"hiphop"; 1548; "rap,hiphop,"
"hiphop"; 1549; "hiphop,rap,downtempo,"
"hiphop"; 1550; "hiphop,rap,"
"hiphop"; 1551; "hiphop,rap,"
"hiphop"; 1552; "hiphop,rap,"
"hiphop"; 1554; "hiphop,rap,"
"hiphop"; 1555; "hiphop,rap,"
"hiphop"; 1556; "hiphop,rap,"
"hiphop"; 1557; "hiphop,rap,gangstarap,world,"
"hiphop"; 1558; "hiphop,"
"hiphop"; 1559; "hiphop,rap,"
"hiphop"; 1560; "hiphop,rap,"
"hiphop"; 1561; "hiphop,rap,"
"hiphop"; 1562; "hiphop,rap,world,"
"hiphop"; 1563; "hiphop,rap,"
"hiphop"; 1564; "hiphop,rap,"
"hiphop"; 1565; "hiphop,electronic,dub,trip,"
"hiphop"; 1566; "hiphop,rap,"
"hiphop"; 1567; "rap,hiphop,rnb,"
"hiphop"; 1568; "hiphop,rap,"
"hiphop"; 1569; "hiphop,rap,"
"hiphop"; 1570; "hiphop,rap,dance,"
"hiphop"; 1571; "hiphop,rap,"
"hiphop"; 1572; "hiphop,rap,soul,"
"hiphop"; 1573; "rap,hiphop,"
"hiphop"; 1574; "hiphop,rap,gangstarap,"
"hiphop"; 1575; "hiphop,rap,"
"hiphop"; 1576; "rap,hiphop,"
"hiphop"; 1577; "rap,hiphop,"
"hiphop"; 1578; "hiphop,dance,"
"hiphop"; 1579; "hiphop,rap,"
"hiphop"; 1580; "hiphop,rap,"
"hiphop"; 1581; "hiphop,rap,"
"hiphop"; 1582; "hiphop,rap,"
"hiphop"; 1583; "hiphop,rap,"
"hiphop"; 1584; "hiphop,rap,"
"hiphop"; 1585; "hiphop,rap,"
"hiphop"; 1586; "rap,hiphop,rnb,"
"hiphop"; 1587; "hiphop,rap,"
"hiphop"; 1588; "hiphop,rap,"
"hiphop"; 1589; "hiphop,rap,"
"hiphop"; 1590; "hiphop,rap,"
"hiphop"; 1591; "rap,hiphop,"
"hiphop"; 1592; "hiphop,rap,"
"hiphop"; 1593; "hiphop,electronic,breakbeat,"
"hiphop"; 1594; "hiphop,rap,"
"hiphop"; 1595; "hiphop,rap,"
"hiphop"; 1596; "hiphop,"
"hiphop"; 1597; "hiphop,rap,"
"hiphop"; 1598; "hiphop,rap,"
"hiphop"; 1599; "hiphop,rap,"
"hiphop"; 1600; "hiphop,rap,"
"hiphop"; 1601; "hiphop,rap,"
"hiphop"; 1602; "hiphop,rap,"
"hiphop"; 1603; "rap,hiphop,"
"hiphop"; 1604; "hiphop,rap,"
"hiphop"; 1605; "rap,hiphop,"
"hiphop"; 1606; "hiphop,"
"hiphop"; 1607; "rap,hiphop,rnb,"
"hiphop"; 1608; "hiphop,rap,"
"hiphop"; 1609; "hiphop,rap,"
"hiphop"; 1610; "hiphop,gangstarap,"
"hiphop"; 1612; "hiphop,rap,"
"hiphop"; 1613; "hiphop,rap,"
"hiphop"; 1614; "hiphop,rap,"
"hiphop"; 1615; "hiphop,rap,"
"hiphop"; 1616; "hiphop,rap,hardcore,"
"hiphop"; 1617; "hiphop,rap,"
"hiphop"; 1618; "electronic,triphop,hiphop,glitch,"
"hiphop"; 1619; "hiphop,rap,"
"hiphop"; 1620; "hiphop,rap,"
"hiphop"; 1621; "hiphop,rap,"
"hiphop"; 1622; "hiphop,rap,"
"hiphop"; 1623; "hiphop,rap,world,"
"hiphop"; 1624; "hiphop,rap,"
"hiphop"; 1625; "hiphop,rap,"
"hiphop"; 1626; "hiphop,rap,"
"hiphop"; 1627; "hiphop,rap,"
"hiphop"; 1628; "hiphop,rap,hardcore,"
"hiphop"; 1629; "hiphop,rap,"
"hiphop"; 1630; "hiphop,rap,"
"hiphop"; 1631; "hiphop,rap,world,60s,"
"hiphop"; 1632; "hiphop,rap,"
"hiphop"; 1633; "dub,hiphop,electronic,world,"
"hiphop"; 1634; "hiphop,rap,"
"hiphop"; 1635; "rap,hiphop,groove,"
"hiphop"; 1636; "hiphop,rap,"
"hiphop"; 1637; "hiphop,rap,"
"hiphop"; 1638; "hiphop,rap,"
"hiphop"; 1639; "hiphop,"
"hiphop"; 1640; "hiphop,rap,"
"hiphop"; 1641; "world,rap,hiphop,"
"hiphop"; 1642; "hiphop,rap,"
"hiphop"; 1643; "hiphop,rap,"
"hiphop"; 1644; "hiphop,rap,club,"
"hiphop"; 1645; "rap,hiphop,"
"hiphop"; 1646; "hiphop,rap,"
"hiphop"; 1647; "hiphop,rap,world,"
"hiphop"; 1648; "hiphop,rap,"
"hiphop"; 1649; "hiphop,rap,"
"hiphop"; 1650; "hiphop,rap,"
"hiphop"; 1651; "hiphop,rap,"
"hiphop"; 1652; "hiphop,rap,"
"hiphop"; 1653; "hiphop,rap,dance,electropop,"
"hiphop"; 1654; "hiphop,"
"hiphop"; 1655; "hiphop,rap,"
"hiphop"; 1656; "hiphop,"
"hiphop"; 1657; "hiphop,rap,"
"hiphop"; 1658; "hiphop,rap,"
"hiphop"; 1659; "hiphop,rap,gangstarap,"
"hiphop"; 1660; "hiphop,rap,"
"hiphop"; 1661; "hiphop,rap,"
"hiphop"; 1662; "hiphop,rap,"
"hiphop"; 1663; "hiphop,electronic,ambient,"
"hiphop"; 1664; "hiphop,rap,"
"hiphop"; 1665; "rap,hiphop,"
"hiphop"; 1666; "hiphop,rap,"
"hiphop"; 1667; "hiphop,rap,world,"
"hiphop"; 1668; "hiphop,rap,"
"hiphop"; 1669; "hiphop,rap,"
"hiphop"; 1670; "hiphop,rap,"
"hiphop"; 1671; "electronic,hiphop,rap,world,"
"hiphop"; 1672; "hiphop,rap,"
"hiphop"; 1674; "hiphop,rap,"
"hiphop"; 1675; "hiphop,rap,"
"hiphop"; 1676; "hiphop,rnb,electropop,"
"hiphop"; 1677; "hiphop,rap,"
"hiphop"; 1678; "electronic,hiphop,rap,"
"hiphop"; 1679; "dub,electronic,hiphop,downtempo,"
"hiphop"; 1680; "hiphop,rap,latin,"
"hiphop"; 1681; "hiphop,rap,"
"hiphop"; 1682; "hiphop,rap,"
"hiphop"; 1683; "hiphop,rap,"
"hiphop"; 1684; "hiphop,rap,"
"hiphop"; 1685; "dance,club,dubstep,"
"hiphop"; 1686; "hiphop,rap,"
"hiphop"; 1687; "hiphop,rap,electronic,"
"hiphop"; 1688; "hiphop,"
"hiphop"; 1689; "hiphop,"
"hiphop"; 1690; "hiphop,electronic,experimental,"
"hiphop"; 1691; "hiphop,rap,"
"hiphop"; 1692; "hiphop,rap,"
"hiphop"; 1693; "hiphop,rap,electronic,"
"hiphop"; 1694; "hiphop,rap,"
"hiphop"; 1695; "rap,hiphop,"
"hiphop"; 1696; "hiphop,rap,"
"hiphop"; 1697; "hiphop,rap,"
"hiphop"; 1698; "hiphop,rap,"
"hiphop"; 1699; "hiphop,groove,rap,"
"hiphop"; 1700; "hiphop,rap,"
"hiphop"; 1701; "hiphop,rap,"
"hiphop"; 1702; "hiphop,rap,"
"hiphop"; 1703; "hiphop,rap,"
"hiphop"; 1704; "hiphop,rap,world,"
"hiphop"; 1705; "rap,hiphop,"
"hiphop"; 1707; "hiphop,rap,"
"hiphop"; 1708; "hiphop,rap,"
"hiphop"; 1709; "hiphop,rap,ambient,minimal,"
"hiphop"; 1710; "hiphop,rap,"
"hiphop"; 1711; "hiphop,rap,"
"hiphop"; 1712; "hiphop,rap,"
"hiphop"; 1713; "hiphop,rap,"
"hiphop"; 1714; "hiphop,rap,"
"hiphop"; 1715; "hiphop,rap,"
"hiphop"; 1716; "hiphop,rap,"
"hiphop"; 1717; "rap,hiphop,"
"hiphop"; 1718; "hiphop,rap,"
"hiphop"; 1719; "hiphop,rap,electronic,dubstep,"
"hiphop"; 1720; "hiphop,rap,"
"hiphop"; 1721; "hiphop,rap,"
"hiphop"; 1722; "hiphop,rap,world,"
"hiphop"; 1723; "hiphop,rap,"
"hiphop"; 1724; "hiphop,rap,"
"hiphop"; 1726; "hiphop,rap,gangstarap,"
"hiphop"; 1727; "hiphop,rap,world,"
"hiphop"; 1728; "hiphop,rap,world,"
"hiphop"; 1729; "rap,hiphop,hardcore,"
"hiphop"; 1730; "hiphop,rap,electronic,ebm,"
"hiphop"; 1731; "hiphop,rap,"
"hiphop"; 1732; "hiphop,rap,"
"hiphop"; 1733; "hiphop,rap,"
"hiphop"; 1734; "hiphop,rap,"
"hiphop"; 1735; "hiphop,rap,"
"hiphop"; 1736; "hiphop,rap,"
"hiphop"; 1737; "hiphop,rap,"
"hiphop"; 1738; "hiphop,rap,"
"hiphop"; 1740; "hiphop,rap,"
"hiphop"; 1741; "hiphop,rap,"
"hiphop"; 1742; "hiphop,"
"hiphop"; 1743; "hiphop,rap,"
"hiphop"; 1744; "hiphop,rap,"
"hiphop"; 1745; "hiphop,rap,christianrap,"
"hiphop"; 1746; "hiphop,rap,"
"hiphop"; 1747; "hiphop,"
"hiphop"; 1748; "rap,hiphop,"
"hiphop"; 1749; "hiphop,gipsy,gangstarap,"
"hiphop"; 1750; "hiphop,rap,"
"hiphop"; 1751; "hiphop,rap,"
"hiphop"; 1752; "hiphop,rap,"
"hiphop"; 1753; "hiphop,rap,"
"hiphop"; 1754; "hiphop,rap,"
"hiphop"; 1755; "rap,hiphop,"
"hiphop"; 1756; "hiphop,rap,world,"
"hiphop"; 1757; "hiphop,rap,"
"hiphop"; 1758; "hiphop,rap,"
"hiphop"; 1759; "hiphop,rap,"
"hiphop"; 1760; "hiphop,rap,"
"hiphop"; 1761; "hiphop,rap,"
"hiphop"; 1762; "hiphop,rap,world,"
"hiphop"; 1763; "hiphop,rap,"
"hiphop"; 1764; "hiphop,rap,"
"hiphop"; 1765; "rap,hiphop,"
"hiphop"; 1766; "hiphop,rap,experimental,"
"hiphop"; 1767; "hiphop,rap,"
"hiphop"; 1768; "hiphop,rap,"
"hiphop"; 1769; "hiphop,rap,world,"
"hiphop"; 1770; "hiphop,rap,"
"hiphop"; 1771; "hiphop,dance,club,"
"hiphop"; 1772; "hiphop,"
"hiphop"; 1773; "hiphop,rap,"
"hiphop"; 1774; "rap,hiphop,"
"hiphop"; 1775; "hiphop,rap,"
"hiphop"; 1776; "hiphop,grunge,alternative,experimental,"
"hiphop"; 1777; "hiphop,rap,soundtrack,"
"hiphop"; 1778; "hiphop,rap,soundtrack,"
"hiphop"; 1779; "rap,hiphop,rnb,"
"hiphop"; 1780; "hiphop,"
"hiphop"; 1781; "hiphop,electronic,alternative,"
"hiphop"; 1782; "hiphop,soundtrack,gangstarap,"
"hiphop"; 1783; "rap,hiphop,gangstarap,"
"hiphop"; 1784; "hiphop,rap,"
"hiphop"; 1786; "hiphop,"
"hiphop"; 1787; "hiphop,rap,90s,funk,"
"hiphop"; 1788; "hiphop,rap,"
"hiphop"; 1789; "hiphop,rap,"
"hiphop"; 1790; "hiphop,rap,"
"hiphop"; 1791; "hiphop,rap,"
"hiphop"; 1792; "hiphop,rap,"
"hiphop"; 1793; "hiphop,rap,"
"hiphop"; 1794; "hiphop,rap,"
"hiphop"; 1795; "hiphop,rap,"
"hiphop"; 1796; "rap,hiphop,"
"hiphop"; 1797; "hiphop,rap,"
"hiphop"; 1798; "hiphop,rap,"
"hiphop"; 1799; "hiphop,rap,"
"hiphop"; 1801; "hiphop,rap,"
"hiphop"; 1802; "hiphop,rap,"
"hiphop"; 1803; "hiphop,rap,"
"hiphop"; 1804; "hiphop,rap,"
"hiphop"; 1805; "hiphop,rap,"
"hiphop"; 1806; "hiphop,rap,world,"
"hiphop"; 1807; "electronic,techno,hiphop,trance,"
"hiphop"; 1808; "hiphop,rap,"
"hiphop"; 1809; "hiphop,rap,"
"hiphop"; 1811; "hiphop,rap,"
"hiphop"; 1812; "hiphop,rap,"
"hiphop"; 1813; "triphop,hiphop,electronic,"
"hiphop"; 1814; "hiphop,rap,"
"hiphop"; 1815; "hiphop,rap,alternative,"
"hiphop"; 1816; "rap,hiphop,"
"hiphop"; 1817; "hiphop,rap,rnb,"
"hiphop"; 1818; "hiphop,rap,"
"hiphop"; 1819; "hiphop,rap,"
"hiphop"; 1820; "hiphop,rap,world,"
"hiphop"; 1821; "hiphop,rap,"
"hiphop"; 1822; "hiphop,rap,"
"hiphop"; 1823; "hiphop,rap,"
"hiphop"; 1824; "rap,hiphop,"
"hiphop"; 1825; "rap,hiphop,"
"hiphop"; 1826; "rap,hiphop,hardcore,"
"hiphop"; 1827; "hiphop,rap,"
"hiphop"; 1828; "hiphop,rap,"
"hiphop"; 1829; "hiphop,rap,"
"hiphop"; 1830; "hiphop,rap,"
"hiphop"; 1831; "hiphop,rap,"
"hiphop"; 1832; "hiphop,rap,"
"hiphop"; 1833; "hiphop,rap,"
"hiphop"; 1834; "hiphop,rnb,chillout,"
"hiphop"; 1835; "hiphop,rap,"
"hiphop"; 1836; "rap,hiphop,rnb,"
"hiphop"; 1837; "hiphop,rap,"
"hiphop"; 1838; "hiphop,rap,"
"hiphop"; 1839; "rap,hiphop,"
"hiphop"; 1840; "hiphop,rap,"
"hiphop"; 1841; "hiphop,rap,"
"hiphop"; 1842; "hiphop,rap,"
"hiphop"; 1843; "hiphop,rap,rnb,"
"hiphop"; 1844; "hiphop,"
"hiphop"; 1845; "hiphop,rap,"
"hiphop"; 1846; "hiphop,rap,world,alternative,"
"hiphop"; 1847; "hiphop,rap,"
"hiphop"; 1848; "hiphop,rap,"
"hiphop"; 1849; "hiphop,rap,"
"hiphop"; 1850; "hiphop,experimental,"
"hiphop"; 1851; "hiphop,rap,chillout,"
"hiphop"; 1852; "hiphop,rap,"
"hiphop"; 1853; "hiphop,rap,"
"hiphop"; 1854; "hiphop,electronic,"
"hiphop"; 1855; "hiphop,rap,"
"hiphop"; 1856; "rap,hiphop,"
"hiphop"; 1858; "hiphop,rap,"
"hiphop"; 1859; "hiphop,rap,"
"hiphop"; 1860; "hiphop,rap,"
"hiphop"; 1861; "hiphop,rap,rnb,"
"hiphop"; 1862; "hiphop,rap,alternative,"
"hiphop"; 1863; "hiphop,"
"hiphop"; 1864; "rap,hiphop,electronic,"
"hiphop"; 1865; "hiphop,rap,"
"hiphop"; 1866; "hiphop,rap,"
"hiphop"; 1867; "hiphop,rap,"
"hiphop"; 1868; "hiphop,rap,"
"hiphop"; 1869; "hiphop,rap,"
"hiphop"; 1870; "hiphop,rap,"
"hiphop"; 1871; "hiphop,rap,"
"hiphop"; 1872; "hiphop,rap,world,"
"hiphop"; 1873; "hiphop,rap,"
"hiphop"; 1874; "hiphop,rap,"
"hiphop"; 1875; "hiphop,rap,"
"hiphop"; 1876; "hiphop,rap,"
"hiphop"; 1877; "hiphop,world,rap,"
"hiphop"; 1878; "hiphop,rap,"
"hiphop"; 1880; "hiphop,rap,soul,"
"hiphop"; 1881; "hiphop,rap,"
"hiphop"; 1882; "hiphop,rap,"
"hiphop"; 1883; "hiphop,rap,"
"hiphop"; 1884; "hiphop,rap,world,"
"hiphop"; 1885; "hiphop,lofi,experimental,"
"hiphop"; 1886; "hiphop,rap,"
"hiphop"; 1887; "hiphop,rap,world,"
"hiphop"; 1888; "hiphop,rap,"
"hiphop"; 1889; "hiphop,rap,"
"hiphop"; 1890; "hiphop,rap,"
"hiphop"; 1892; "hiphop,rap,"
"hiphop"; 1893; "hiphop,rap,hardcore,"
"hiphop"; 1894; "hiphop,rap,"
"hiphop"; 1895; "hiphop,rap,"
"hiphop"; 1896; "rap,hiphop,"
"hiphop"; 1897; "rap,hiphop,"
"hiphop"; 1898; "hiphop,"
"hiphop"; 1899; "hiphop,electronic,"
"hiphop"; 1900; "hiphop,rap,"
"hiphop"; 1901; "rap,hiphop,hardcore,"
"hiphop"; 1903; "hiphop,rap,"
"hiphop"; 1904; "rap,hiphop,club,"
"hiphop"; 1905; "hiphop,rap,world,"
"hiphop"; 1906; "hiphop,rap,"
"hiphop"; 1907; "hiphop,rap,"
"hiphop"; 1908; "hiphop,electronic,"
"hiphop"; 1909; "hiphop,rap,electronic,"
"hiphop"; 1910; "hiphop,electronic,"
"jazz"; 1; "jazz,easylistening,"
"jazz"; 2; "jazz,"
"jazz"; 3; "jazz,"
"jazz"; 5; "jazz,"
"jazz"; 6; "jazz,funk,"
"jazz"; 7; "jazz,electronic,industrial,"
"jazz"; 11; "jazz,"
"jazz"; 13; "newage,jazz,"
"jazz"; 14; "jazz,world,"
"jazz"; 15; "jazz,"
"jazz"; 16; "jazz,"
"jazz"; 17; "jazz,"
"jazz"; 19; "jazz,"
"jazz"; 20; "world,jazz,"
"jazz"; 21; "jazz,electronic,lounge,bebop,"
"jazz"; 22; "jazz,swing,easylistening,"
"jazz"; 24; "jazz,chillout,jazzfusion,progressive,"
"jazz"; 25; "jazz,"
"jazz"; 26; "jazz,funk,"
"jazz"; 27; "jazz,easylistening,chillout,"
"jazz"; 28; "jazz,"
"jazz"; 29; "experimental,jazz,"
"jazz"; 30; "jazz,downtempo,electronic,ambient,"
"jazz"; 31; "jazz,chillout,jazzfusion,funk,"
"jazz"; 32; "jazz,fusion,"
"jazz"; 33; "jazz,"
"jazz"; 34; "jazz,funk,soul,improvisation,"
"jazz"; 35; "jazz,orchestral,"
"jazz"; 37; "electronic,experimental,jazz,"
"jazz"; 38; "jazz,"
"jazz"; 39; "jazz,"
"jazz"; 40; "jazz,world,chanson,latin,"
"jazz"; 42; "jazz,funk,soul,ambient,"
"jazz"; 43; "jazz,"
"jazz"; 44; "jazz,"
"jazz"; 45; "jazz,"
"jazz"; 46; "jazz,jazzfunk,souljazz,"
"jazz"; 47; "jazz,"
"jazz"; 48; "jazz,electronic,funk,"
"jazz"; 49; "jazz,easylistening,"
"jazz"; 50; "jazz,world,"
"jazz"; 51; "jazz,"
"jazz"; 54; "world,jazz,"
"jazz"; 55; "jazz,indie,alternative,"
"jazz"; 56; "jazz,"
"jazz"; 57; "jazz,"
"jazz"; 58; "jazz,latin,world,"
"jazz"; 59; "jazz,"
"jazz"; 60; "jazz,easylistening,"
"jazz"; 61; "jazz,acidjazz,funk,jazzfunk,"
"jazz"; 63; "jazz,"
"jazz"; 64; "jazz,swing,"
"jazz"; 65; "easylistening,jazz,chillout,lounge,"
"jazz"; 66; "jazz,soundtrack,easylistening,"
"jazz"; 67; "jazz,electronic,lounge,chillout,"
"jazz"; 69; "jazz,bossanova,"
"jazz"; 71; "jazz,"
"jazz"; 72; "jazz,alternative,"
"jazz"; 73; "jazz,chillout,"
"jazz"; 74; "jazz,"
"jazz"; 75; "jazz,"
"jazz"; 76; "jazz,"
"jazz"; 78; "jazz,singersongwriter,"
"jazz"; 79; "jazz,alternative,swing,"
"jazz"; 80; "jazz,"
"jazz"; 81; "jazz,jazzfusion,progressive,"
"jazz"; 82; "jazz,"
"jazz"; 84; "jazz,"
"jazz"; 85; "jazz,"
"jazz"; 86; "jazz,march,"
"jazz"; 87; "jazz,"
"jazz"; 88; "jazz,latin,world,"
"jazz"; 89; "jazz,chillout,"
"jazz"; 90; "jazz,"
"jazz"; 91; "jazz,lounge,soundtrack,"
"jazz"; 92; "jazz,chillout,downtempo,"
"jazz"; 93; "jazz,"
"jazz"; 94; "jazz,funk,downtempo,easylistening,"
"jazz"; 95; "jazz,"
"jazz"; 96; "jazz,"
"jazz"; 97; "jazz,"
"jazz"; 98; "jazz,improvisation,"
"jazz"; 99; "jazz,electronic,ambient,easylistening,"
"jazz"; 100; "jazz,"
"jazz"; 101; "jazz,easylistening,lounge,bossanova,"
"jazz"; 102; "jazz,fusion,"
"jazz"; 103; "jazz,lounge,downtempo,electronic,"
"jazz"; 105; "jazz,chillout,"
"jazz"; 106; "chillout,downtempo,jazz,techno,"
"jazz"; 108; "jazz,"
"jazz"; 109; "chillout,electronic,jazz,funk,"
"jazz"; 112; "jazz,chillout,downtempo,funk,"
"jazz"; 113; "jazz,"
"jazz"; 114; "jazz,world,lounge,easylistening,"
"jazz"; 116; "jazz,downtempo,"
"jazz"; 117; "jazz,easylistening,"
"jazz"; 118; "jazz,"
"jazz"; 119; "downtempo,jazz,"
"jazz"; 120; "jazz,electronic,chillout,funk,"
"jazz"; 122; "jazz,easylistening,chillout,downtempo,"
"jazz"; 124; "jazz,"
"jazz"; 125; "jazz,"
"jazz"; 127; "jazz,chillout,downtempo,"
"jazz"; 132; "jazz,funk,soul,"
"jazz"; 133; "funk,jazz,soul,fusion,"
"jazz"; 135; "jazz,"
"jazz"; 136; "jazz,"
"jazz"; 137; "jazz,easylistening,"
"jazz"; 138; "jazz,"
"jazz"; 139; "jazz,"
"jazz"; 140; "jazz,"
"jazz"; 142; "lounge,jazz,easylistening,"
"jazz"; 143; "jazz,world,bossanova,downtempo,"
"jazz"; 144; "jazz,"
"jazz"; 145; "jazz,easylistening,funk,"
"jazz"; 146; "jazz,"
"jazz"; 147; "jazz,"
"jazz"; 148; "jazz,"
"jazz"; 149; "jazz,lounge,"
"jazz"; 151; "jazz,"
"jazz"; 152; "jazz,improvisation,"
"jazz"; 153; "jazz,acidjazz,soundtrack,"
"jazz"; 155; "jazz,easylistening,"
"jazz"; 156; "jazz,bebop,funk,soul,"
"jazz"; 157; "jazz,jazzfusion,freejazz,"
"jazz"; 158; "jazz,funk,soul,"
"jazz"; 160; "jazz,world,rocknroll,"
"jazz"; 162; "jazz,funk,"
"jazz"; 163; "jazz,chillout,downtempo,easylistening,"
"jazz"; 164; "downtempo,jazz,"
"jazz"; 165; "jazz,easylistening,"
"jazz"; 166; "downtempo,jazz,easylistening,"
"jazz"; 167; "jazz,"
"jazz"; 168; "world,jazz,"
"jazz"; 169; "jazz,electronic,ambient,chillout,"
"jazz"; 170; "jazz,"
"jazz"; 171; "jazz,jazzfusion,jrock,"
"jazz"; 172; "world,jazz,souljazz,funk,"
"jazz"; 173; "jazz,"
"jazz"; 174; "jazz,electronic,lounge,"
"jazz"; 175; "jazz,newage,souljazz,"
"jazz"; 176; "world,jazz,"
"jazz"; 178; "jazz,fusion,indie,"
"jazz"; 180; "jazz,soundtrack,ambient,"
"jazz"; 181; "jazz,jazzfusion,progressive,downtempo,"
"jazz"; 182; "jazz,"
"jazz"; 184; "jazz,chillout,"
"jazz"; 185; "jazz,jazzfusion,progressive,funk,"
"jazz"; 186; "jazz,"
"jazz"; 187; "jazz,"
"jazz"; 188; "jazz,world,"
"jazz"; 189; "jazz,chillout,downtempo,funk,"
"jazz"; 190; "jazz,manouche,"
"jazz"; 194; "jazz,soul,funk,rnb,"
"jazz"; 195; "jazz,downtempo,"
"jazz"; 196; "jazz,"
"jazz"; 197; "jazz,"
"jazz"; 198; "jazz,downtempo,chillout,latin,"
"jazz"; 199; "jazz,"
"jazz"; 200; "jazz,"
"jazz"; 202; "jazz,"
"jazz"; 203; "jazz,"
"jazz"; 204; "easylistening,chillout,jazz,downtempo,"
"jazz"; 205; "jazz,easylistening,"
"jazz"; 206; "jazz,"
"jazz"; 207; "jazz,funk,souljazz,"
"jazz"; 209; "jazz,"
"jazz"; 210; "jazz,chillout,downtempo,"
"jazz"; 211; "70s,jazz,dance,african,"
"jazz"; 212; "jazz,chillout,downtempo,easylistening,"
"jazz"; 215; "jazz,manouche,world,oriental,"
"jazz"; 216; "downtempo,jazz,chillout,electronic,"
"jazz"; 219; "newage,jazz,ambient,eletronica,"
"jazz"; 220; "jazz,downtempo,chillout,dance,"
"jazz"; 221; "jazz,"
"jazz"; 222; "jazz,"
"jazz"; 224; "jazz,"
"jazz"; 225; "jazz,jazzfunk,funk,soul,"
"jazz"; 226; "jazz,"
"jazz"; 228; "jazz,improvisation,"
"jazz"; 229; "jazz,downtempo,easylistening,chillout,"
"jazz"; 230; "jazz,latin,world,"
"jazz"; 231; "jazz,funk,"
"jazz"; 232; "jazz,"
"jazz"; 233; "jazz,"
"jazz"; 234; "jazz,funk,"
"jazz"; 235; "jazz,lounge,world,electronic,"
"jazz"; 236; "jazz,"
"jazz"; 238; "jazz,chillout,downtempo,funk,"
"jazz"; 239; "jazz,"
"jazz"; 240; "electronic,jazz,hardrock,"
"jazz"; 241; "jazz,world,folk,gipsy,"
"jazz"; 242; "world,jazz,bossanova,"
"jazz"; 243; "jazz,electronic,"
"jazz"; 244; "jazz,"
"jazz"; 245; "jazz,"
"jazz"; 246; "jazz,"
"jazz"; 247; "jazz,"
"jazz"; 250; "jazz,"
"jazz"; 251; "jazz,jazzfusion,progressive,"
"jazz"; 252; "funk,soul,jazz,fusion,"
